obj_id	age	sex	jjiasu	jjiansu	jzhwan	jshache	avg_mileage	avg_time	night_time	avg_speed	avg_fuel	cxgl
17010810375344290	27	1	1.2857	1.0000	0.0000	0.0000	17.6774285714	47.559522857	0.0000	18.8571	7.435714	0.02794286
17010815523037283	36	1	3.3077	3.3077	0.3846	0.0000	93.9831538462	209.126923846	20.7692	23.4615	11.816923	0.26603077
17010920254747402	31	1	9.8095	19.0952	1.3810	0.4286	86.3935238095	234.575396666	30.3810	18.5714	10.819048	0.35677143
17011010412613066	43	0	0.2105	1.6842	0.2632	0.0000	56.3419473684	83.455263157	1.0526	25.6316	7.648947	0.07846842
17011015014116804	23	1	3.0000	3.5882	1.5294	0.0588	25.3632941176	89.874510000	8.8235	15.8824	11.667059	0.12957647
17011018262885580	37	1	2.2857	1.0714	0.1429	0.0000	79.7893571429	121.455952857	7.4286	30.3571	8.617857	0.12626429
17011109023888267	31	1	10.4000	11.5000	0.8500	0.1000	93.1623000000	109.875000500	26.4000	32.2500	9.992500	0.239285
17011113401051041	43	0	0.2941	5.7059	0.0000	0.0588	85.4627058824	183.642156470	5.8235	21.0588	8.370000	0.24558235
17011116130927203	22	1	2.3333	2.5333	1.0667	0.0000	79.8768666667	115.923332666	8.1333	28.8667	7.700000	0.16778
17011209573707264	29	0	0.2000	1.8000	0.0000	0.0000	53.8482000000	145.940000000	34.8000	21.4000	8.066000	0.05062
17011308520661340	29	1	0.0000	1.1667	0.1667	0.0000	108.3891666667	171.808333333	5.3333	31.0000	8.573333	0.06673333
17011413175273293	30	0	0.5385	2.1538	0.0000	0.0000	43.9623846154	118.234616153	13.0000	17.1538	9.583077	0.06943077
17011511094216052	41	1	2.0000	5.2000	5.3000	0.2000	200.1523000000	236.925000000	22.9000	29.8000	8.314000	0.24943
17011610355619200	34	1	0.8125	2.8750	0.1250	0.0625	67.4730625000	121.475000000	6.6875	33.0625	7.843125	0.14708125
17011611063816802	37	1	0.7500	5.3333	0.4167	0.0000	89.7439166667	177.943055000	20.1667	29.9167	8.145833	0.254125
17011716413345503	43	1	0.0909	0.7273	0.1818	0.0000	42.0270000000	157.616666363	7.0909	14.9091	8.186364	0.06078182
17011913345779471	37	1	0.0909	1.0909	0.0909	0.0000	58.3843636364	114.398484545	8.6364	20.0000	8.604545	0.10317273
17011914044984319	29	1	14.6667	11.7500	0.2500	0.8333	82.5154166667	121.604167500	0.5833	32.9167	8.545833	0.2686
17011916132110950	23	1	19.3846	6.0000	0.6154	0.0769	244.0005384615	310.489743076	82.6154	36.6154	9.914615	0.48827692
17012009025460934	27	1	0.0000	1.0000	0.0000	0.0000	22.7220000000	101.966670000	16.5000	12.5000	11.090000	0.04415
17012214064288672	30	1	3.1429	6.5714	0.2857	0.2857	28.0528571429	73.104761428	0.0000	22.7143	10.005714	0.14514286
17012214112041342	38	1	0.0000	3.0000	0.0000	0.0000	21.4513333333	49.772223333	0.0000	20.3333	5.216667	0.04093333
17012214151673379	43	0	4.0000	4.6000	0.2000	0.0000	89.8868000000	161.883332000	14.2000	26.4000	11.004000	0.2376
17012214353244310	31	0	0.2500	1.6250	0.6250	0.0000	19.7226250000	65.483332500	5.8750	17.6250	8.880000	0.0478625
17012409384182353	23	1	0.0000	1.7500	0.0000	0.0000	121.6170000000	203.033332500	27.7500	27.2500	8.055000	0.131125
